lat,name,value,nice_name
-3.375,mo_grey_mean,-1.6062017226338217,Grey mean
-3.375,abund,1.4771212547196624,Abund. (log10)
-8.875,att,0.5746122629835274,Att.
-8.875,ta_eve_1,0.8538903493545402,Tax. evenness
-8.875,mo_grey_mean,-0.6188801817904197,Grey mean
-8.875,abund,1.3424226808222062,Abund. (log10)
1.125,att,0.34706940540608955,Att.
1.125,ta_eve_1,0.6943320174795772,Tax. evenness
1.125,mo_grey_mean,-2.466099779490582,Grey mean
1.125,abund,1.9030899869919435,Abund. (log10)
1.375,att,0.3427149795434533,Att.
1.375,ta_eve_1,0.762764696618397,Tax. evenness
1.375,mo_grey_mean,-1.0155109272620768,Grey mean
1.375,abund,1.6334684555795864,Abund. (log10)
1.625,att,0.33915762986025744,Att.
1.625,ta_eve_1,0.7903265614737192,Tax. evenness
1.625,mo_grey_mean,-0.6196768763106176,Grey mean
1.625,abund,1.792391689498254,Abund. (log10)
2.125,att,0.334739078621741,Att.
2.125,ta_eve_1,0.8165875055838957,Tax. evenness
2.125,mo_grey_mean,-1.452832185556822,Grey mean
2.125,abund,1.6127838567197355,Abund. (log10)
2.375,att,0.33297824985865876,Att.
2.375,ta_eve_1,0.8095614467846065,Tax. evenness
2.375,mo_grey_mean,-1.5670863381514273,Grey mean
2.375,abund,1.7853298350107671,Abund. (log10)
5.125,att,0.30939322557429855,Att.
5.125,ta_eve_1,0.9057185988870946,Tax. evenness
5.125,mo_grey_mean,-1.238833823319887,Grey mean
5.125,abund,1.5563025007672873,Abund. (log10)
-0.375,att,0.3721291366255996,Att.
-0.375,ta_eve_1,0.8585661431369209,Tax. evenness
-0.375,mo_grey_mean,-1.2719195993476962,Grey mean
-0.375,abund,1.7323937598229686,Abund. (log10)
-1.375,att,0.36201666316469466,Att.
-1.375,ta_eve_1,0.8652389638831507,Tax. evenness
-1.375,mo_grey_mean,-2.0631053229474348,Grey mean
-1.375,abund,1.414973347970818,Abund. (log10)
-1.625,att,0.35743407610231004,Att.
-1.625,ta_eve_1,0.8436614849821932,Tax. evenness
-1.625,mo_grey_mean,-2.045272413281073,Grey mean
-1.625,abund,1.6812412373755872,Abund. (log10)
-2.125,att,0.35304862927945874,Att.
-2.125,ta_eve_1,0.8168854903854065,Tax. evenness
-2.125,mo_grey_mean,-1.90012524568712,Grey mean
-2.125,abund,1.6020599913279623,Abund. (log10)
-2.875,att,0.34928190582720176,Att.
-2.875,ta_eve_1,0.8761557846176989,Tax. evenness
-2.875,mo_grey_mean,-1.5808898995403176,Grey mean
-2.875,abund,1.4913616938342726,Abund. (log10)
-4.125,att,0.3696244140262041,Att.
-4.125,ta_eve_1,0.7568899135537919,Tax. evenness
-4.125,mo_grey_mean,-2.1532683634471983,Grey mean
-4.125,abund,1.2041199826559248,Abund. (log10)
-4.875,att,0.39451425050727745,Att.
-4.875,ta_eve_1,0.9114308336957067,Tax. evenness
-4.875,mo_grey_mean,-1.9488163028444867,Grey mean
-4.875,abund,1.380211241711606,Abund. (log10)
-5.375,att,0.4166639973780458,Att.
-5.375,ta_eve_1,0.8686915219435504,Tax. evenness
-5.375,mo_grey_mean,-1.7966970242567206,Grey mean
-5.375,abund,1.462397997898956,Abund. (log10)
-5.625,att,0.42587277750255903,Att.
-5.625,ta_eve_1,0.7871946619639875,Tax. evenness
-5.625,mo_grey_mean,-1.0513912808134476,Grey mean
-5.625,abund,1.462397997898956,Abund. (log10)
-6.375,att,0.4660729254982554,Att.
-6.375,ta_eve_1,0.8803281186099334,Tax. evenness
-6.375,mo_grey_mean,-2.014128435152756,Grey mean
-6.375,abund,1.6812412373755872,Abund. (log10)
-8.125,att,0.5545924721169772,Att.
-8.125,ta_eve_1,0.8584942681710018,Tax. evenness
-8.125,mo_grey_mean,-2.0272987060515573,Grey mean
-8.125,abund,1.5185139398778875,Abund. (log10)
1.125,att,0.3461022613602938,Att.
1.125,ta_eve_1,0.7671953300157838,Tax. evenness
1.125,mo_grey_mean,-1.283838297312585,Grey mean
1.125,abund,1.6532125137753437,Abund. (log10)
1.625,att,0.33794611720836637,Att.
1.625,ta_eve_1,0.8769826495638903,Tax. evenness
1.625,mo_grey_mean,-1.3133655856729716,Grey mean
1.625,abund,1.7323937598229686,Abund. (log10)
3.125,att,0.32520979173474696,Att.
3.125,ta_eve_1,0.7767410613749093,Tax. evenness
3.125,mo_grey_mean,-1.8066567886261387,Grey mean
3.125,abund,1.5440680443502757,Abund. (log10)
3.375,att,0.32112610011250053,Att.
3.375,ta_eve_1,0.7741742075391831,Tax. evenness
3.375,mo_grey_mean,-1.9559692381402742,Grey mean
3.375,abund,1.662757831681574,Abund. (log10)
4.625,att,0.31280295135780434,Att.
4.625,ta_eve_1,0.8651569407233515,Tax. evenness
4.625,mo_grey_mean,-1.3920169142463448,Grey mean
4.625,abund,1.568201724066995,Abund. (log10)
6.375,att,0.3011621599840629,Att.
6.375,ta_eve_1,0.8442373012273251,Tax. evenness
6.375,mo_grey_mean,-1.246417567648608,Grey mean
6.375,abund,1.4771212547196624,Abund. (log10)
6.875,att,0.30152213499213326,Att.
6.875,ta_eve_1,0.8521173013063544,Tax. evenness
6.875,mo_grey_mean,-1.6716584608226865,Grey mean
6.875,abund,1.4471580313422192,Abund. (log10)
7.625,att,0.28454859656909703,Att.
7.625,ta_eve_1,0.8208487381915762,Tax. evenness
7.625,mo_grey_mean,-2.579224447152997,Grey mean
7.625,abund,1.380211241711606,Abund. (log10)
9.125,att,0.28117027675479533,Att.
9.125,ta_eve_1,0.8856383329536732,Tax. evenness
9.125,mo_grey_mean,-1.9391236216208763,Grey mean
9.125,abund,1.5440680443502757,Abund. (log10)
14.125,att,0.27524327447550084,Att.
14.125,ta_eve_1,0.8575907505159315,Tax. evenness
14.125,mo_grey_mean,-2.478057165290331,Grey mean
14.125,abund,1.2041199826559248,Abund. (log10)
15.125,att,0.29449863125680587,Att.
15.125,ta_eve_1,0.8476535795144703,Tax. evenness
15.125,mo_grey_mean,-2.060724658988827,Grey mean
15.125,abund,1.3979400086720377,Abund. (log10)
17.375,att,0.27513151599017033,Att.
17.375,ta_eve_1,0.8470863374285144,Tax. evenness
17.375,mo_grey_mean,-1.5422466518108624,Grey mean
17.375,abund,1.0791812460476249,Abund. (log10)
18.375,att,0.271320364985512,Att.
18.375,ta_eve_1,0.8340791043549587,Tax. evenness
18.375,mo_grey_mean,-1.7234907389370782,Grey mean
18.375,abund,1.0413926851582251,Abund. (log10)
19.625,att,0.27544622554877857,Att.
19.625,ta_eve_1,0.9402709988272407,Tax. evenness
19.625,mo_grey_mean,-1.773624824723546,Grey mean
19.625,abund,1.1139433523068367,Abund. (log10)
22.875,att,0.33284177086260214,Att.
22.875,ta_eve_1,0.8876424621701315,Tax. evenness
22.875,mo_grey_mean,-0.41923061555880897,Grey mean
22.875,abund,1.0791812460476249,Abund. (log10)
24.375,att,0.32813092824033524,Att.
24.375,ta_eve_1,0.9078771730905806,Tax. evenness
24.375,mo_grey_mean,-1.0224713152474276,Grey mean
24.375,abund,1.3424226808222062,Abund. (log10)
26.625,att,0.3185316570467245,Att.
26.625,ta_eve_1,0.8967568770154345,Tax. evenness
26.625,mo_grey_mean,-0.8045661665848375,Grey mean
26.625,abund,1.255272505103306,Abund. (log10)
28.125,att,0.29240890105018463,Att.
28.125,ta_eve_1,0.948747098755311,Tax. evenness
28.125,mo_grey_mean,-1.2748425695637697,Grey mean
28.125,abund,1.2304489213782739,Abund. (log10)
28.875,att,0.2811964553815183,Att.
28.875,ta_eve_1,0.9212779053826535,Tax. evenness
28.875,mo_grey_mean,-0.6473387204353455,Grey mean
28.875,abund,1.1760912590556813,Abund. (log10)
30.625,att,0.2760003172904247,Att.
30.625,ta_eve_1,0.9347393734048194,Tax. evenness
30.625,mo_grey_mean,-2.249945047230211,Grey mean
30.625,abund,1.1760912590556813,Abund. (log10)
33.875,att,0.2791311570439943,Att.
33.875,ta_eve_1,0.7616026659363309,Tax. evenness
33.875,mo_grey_mean,-2.5125008469761068,Grey mean
33.875,abund,1.568201724066995,Abund. (log10)
36.625,att,0.3559475821174907,Att.
36.625,ta_eve_1,0.7454965629110248,Tax. evenness
36.625,mo_grey_mean,-2.92029260450712,Grey mean
36.625,abund,1.7481880270062005,Abund. (log10)
38.375,att,0.4068441657341292,Att.
38.375,ta_eve_1,0.7543558500161341,Tax. evenness
38.375,mo_grey_mean,-2.8885929754263215,Grey mean
38.375,abund,1.8692317197309762,Abund. (log10)
40.125,att,0.42190042991673316,Att.
40.125,ta_eve_1,0.7396577902172521,Tax. evenness
40.125,mo_grey_mean,-2.513980527104714,Grey mean
40.125,abund,1.9912260756924949,Abund. (log10)
40.375,att,0.427636851040545,Att.
40.375,ta_eve_1,0.6325177132178709,Tax. evenness
40.375,mo_grey_mean,-1.9172634514052365,Grey mean
40.375,abund,2.24551266781415,Abund. (log10)
41.375,att,0.4305014962929441,Att.
41.375,ta_eve_1,0.712040163425231,Tax. evenness
41.375,mo_grey_mean,-2.1134431686118065,Grey mean
41.375,abund,2.037426497940624,Abund. (log10)
42.125,att,0.4266258487150716,Att.
42.125,ta_eve_1,0.6372790646233523,Tax. evenness
42.125,mo_grey_mean,-2.2976563541016914,Grey mean
42.125,abund,2.0492180226701815,Abund. (log10)
43.125,att,0.4333648001695736,Att.
43.125,ta_eve_1,0.6721749927141808,Tax. evenness
43.125,mo_grey_mean,-2.356286855746103,Grey mean
43.125,abund,1.9493900066449128,Abund. (log10)
46.625,att,0.4367328959661173,Att.
46.625,ta_eve_1,0.6722129201564679,Tax. evenness
46.625,mo_grey_mean,-1.7264947989846657,Grey mean
46.625,abund,2.3096301674258988,Abund. (log10)
52.125,att,0.47910185619092044,Att.
52.125,ta_eve_1,0.6471675950594495,Tax. evenness
52.125,mo_grey_mean,-1.906399878648293,Grey mean
52.125,abund,2.27415784926368,Abund. (log10)
53.625,att,0.46720154793508556,Att.
53.625,ta_eve_1,0.6836389376578743,Tax. evenness
53.625,mo_grey_mean,-2.0397056672888345,Grey mean
53.625,abund,2.2695129442179165,Abund. (log10)
9.375,att,0.2818338787582283,Att.
9.375,ta_eve_1,0.7753452659416175,Tax. evenness
9.375,mo_grey_mean,-0.6906781339617813,Grey mean
9.375,abund,1.7853298350107671,Abund. (log10)
11.625,att,0.26165394638650347,Att.
11.625,ta_eve_1,0.8403807636944892,Tax. evenness
11.625,mo_grey_mean,-1.0561547498799593,Grey mean
11.625,abund,1.5797835966168101,Abund. (log10)
11.875,att,0.2520102719006628,Att.
11.875,ta_eve_1,0.9130014062661168,Tax. evenness
11.875,mo_grey_mean,-1.1342957086967809,Grey mean
11.875,abund,1.5563025007672873,Abund. (log10)
12.625,att,0.24860468273295733,Att.
12.625,ta_eve_1,0.9105440272578601,Tax. evenness
12.625,mo_grey_mean,-0.9405010102196287,Grey mean
12.625,abund,1.5185139398778875,Abund. (log10)
14.625,att,0.2862268291116487,Att.
14.625,ta_eve_1,0.9764464756048217,Tax. evenness
14.625,mo_grey_mean,-0.9932301774588149,Grey mean
14.625,abund,1.0791812460476249,Abund. (log10)
15.625,att,0.28737230466540575,Att.
15.625,ta_eve_1,0.8878048058000977,Tax. evenness
15.625,mo_grey_mean,-2.351934034622211,Grey mean
15.625,abund,1.3617278360175928,Abund. (log10)
16.125,att,0.2832169916379837,Att.
16.125,ta_eve_1,0.9098938027626879,Tax. evenness
16.125,mo_grey_mean,-1.811050795794137,Grey mean
16.125,abund,1.2304489213782739,Abund. (log10)
16.375,att,0.2795709216657378,Att.
16.375,ta_eve_1,0.8689943319762913,Tax. evenness
16.375,mo_grey_mean,-2.1072695700181674,Grey mean
16.375,abund,1.2304489213782739,Abund. (log10)
19.125,att,0.27257097013235365,Att.
19.125,ta_eve_1,0.8967568770154345,Tax. evenness
19.125,mo_grey_mean,-2.2118585689996992,Grey mean
19.125,abund,1.255272505103306,Abund. (log10)
20.625,att,0.2941732159546748,Att.
20.625,ta_eve_1,0.9572078406295882,Tax. evenness
20.625,mo_grey_mean,-1.3484822108819443,Grey mean
20.625,abund,1.3010299956639813,Abund. (log10)
21.125,att,0.30222450828525343,Att.
21.125,ta_eve_1,1,Tax. evenness
21.125,mo_grey_mean,-1.7290504800176072,Grey mean
21.125,abund,1.0413926851582251,Abund. (log10)
21.625,att,0.31070825789040335,Att.
21.625,ta_eve_1,0.8414651319364975,Tax. evenness
21.625,mo_grey_mean,-3.473379065022875,Grey mean
21.625,abund,1.2041199826559248,Abund. (log10)
22.625,att,0.3301118209478054,Att.
22.625,ta_eve_1,0.9285439682526604,Tax. evenness
22.625,mo_grey_mean,-2.2812255295853534,Grey mean
22.625,abund,1.2430380486862944,Abund. (log10)
23.375,att,0.332737013218471,Att.
23.375,ta_eve_1,0.8442642368376775,Tax. evenness
23.375,mo_grey_mean,-2.1018672807216174,Grey mean
23.375,abund,1.0413926851582251,Abund. (log10)
25.125,att,0.3242883595023152,Att.
25.125,ta_eve_1,0.8753579306719244,Tax. evenness
25.125,mo_grey_mean,-2.1185580390103467,Grey mean
25.125,abund,1.380211241711606,Abund. (log10)
25.875,att,0.32208503984746845,Att.
25.875,ta_eve_1,0.9764464756048217,Tax. evenness
25.875,mo_grey_mean,-0.6613925994405172,Grey mean
25.875,abund,1.0791812460476249,Abund. (log10)
31.125,att,0.2699469191560112,Att.
31.125,ta_eve_1,0.8476257740062795,Tax. evenness
31.125,mo_grey_mean,-2.3291710660974303,Grey mean
31.125,abund,1.380211241711606,Abund. (log10)
31.375,att,0.26857192008194347,Att.
31.375,ta_eve_1,0.9196853506563996,Tax. evenness
31.375,mo_grey_mean,-2.5188796655954406,Grey mean
31.375,abund,1.2787536009528289,Abund. (log10)
33.125,att,0.2704076150033896,Att.
33.125,ta_eve_1,0.839382519231953,Tax. evenness
33.125,mo_grey_mean,-1.271539556397849,Grey mean
33.125,abund,1.4471580313422192,Abund. (log10)
37.125,att,0.37281653695353495,Att.
37.125,ta_eve_1,0.7025357715193875,Tax. evenness
37.125,mo_grey_mean,-2.919937927435724,Grey mean
37.125,abund,1.6434526764861874,Abund. (log10)
38.875,att,0.4118373407020961,Att.
38.875,ta_eve_1,0.7669024098364553,Tax. evenness
38.875,mo_grey_mean,-2.279880143210098,Grey mean
38.875,abund,1.8260748027008264,Abund. (log10)
40.875,att,0.43099219012224343,Att.
40.875,ta_eve_1,0.6663137284948992,Tax. evenness
40.875,mo_grey_mean,-2.5502361442396246,Grey mean
40.875,abund,2.0293837776852097,Abund. (log10)
44.125,att,0.4358699096031967,Att.
44.125,ta_eve_1,0.7023642890676758,Tax. evenness
44.125,mo_grey_mean,-1.5598400517267506,Grey mean
44.125,abund,1.9867717342662448,Abund. (log10)
48.875,att,0.478563548871584,Att.
48.875,ta_eve_1,0.6109580971553347,Tax. evenness
48.875,mo_grey_mean,-1.2841649202534056,Grey mean
48.875,abund,2.303196057420489,Abund. (log10)
53.875,att,0.46634423111435536,Att.
53.875,ta_eve_1,0.6966049066500335,Tax. evenness
53.875,mo_grey_mean,-2.2417357397115802,Grey mean
53.875,abund,2.2648178230095364,Abund. (log10)
-6.625,att,0.48505415784834377,Att.
-6.625,ta_eve_1,0.6804665285314544,Tax. evenness
-6.625,mo_grey_mean,0.5604079097384258,Grey mean
-6.625,abund,1.1613680022349748,Abund. (log10)
11.125,att,0.2738664291856931,Att.
11.125,ta_eve_1,0.7819108329511247,Tax. evenness
11.125,mo_grey_mean,2.340460610303798,Grey mean
11.125,abund,1.1760912590556813,Abund. (log10)
11.375,att,0.26501637281868656,Att.
11.375,ta_eve_1,0.6685310350972056,Tax. evenness
11.375,mo_grey_mean,0.8125403363915211,Grey mean
11.375,abund,1.2304489213782739,Abund. (log10)
-6.625,att,0.4866628612031384,Att.
-6.625,ta_eve_1,0.6936425612563156,Tax. evenness
-6.625,mo_grey_mean,0.5228827018958938,Grey mean
-6.625,abund,1.5563025007672873,Abund. (log10)
55.375,att,0.4774217584963914,Att.
55.375,ta_eve_1,0.6777939411347921,Tax. evenness
55.375,mo_grey_mean,-1.5800845476317533,Grey mean
55.375,abund,2.271841606536499,Abund. (log10)
55.625,att,0.48305292099172104,Att.
55.625,ta_eve_1,0.6987079873235926,Tax. evenness
55.625,mo_grey_mean,-1.8114149738894778,Grey mean
55.625,abund,2.326335860928751,Abund. (log10)
-1.375,att,0.3585204652698686,Att.
-1.375,ta_eve_1,0.5968549208684334,Tax. evenness
-1.375,mo_grey_mean,1.148435836113929,Grey mean
-1.375,abund,1.8976270912904414,Abund. (log10)
56.125,att,0.49954575416488606,Att.
56.125,ta_eve_1,0.6809345306821164,Tax. evenness
56.125,mo_grey_mean,-1.3006089353463501,Grey mean
56.125,abund,2.3324384599156054,Abund. (log10)
6.625,att,0.29406093768750613,Att.
6.625,ta_eve_1,0.7822030155846719,Tax. evenness
6.625,mo_grey_mean,1.1750864017989358,Grey mean
6.625,abund,1.310237997450805,Abund. (log10)
-0.625,att,0.36666790414447764,Att.
-0.625,ta_eve_1,0.6272437406833478,Tax. evenness
-0.625,mo_grey_mean,1.6463227993693157,Grey mean
-0.625,abund,1.919078092376074,Abund. (log10)
-0.125,att,0.3624861542438837,Att.
-0.125,ta_eve_1,0.6597813689384782,Tax. evenness
-0.125,mo_grey_mean,1.750086561589548,Grey mean
-0.125,abund,1.8808135922807914,Abund. (log10)
33.875,att,0.27752833514763703,Att.
33.875,ta_eve_1,0.7850317597288365,Tax. evenness
33.875,mo_grey_mean,0.8990944163064742,Grey mean
33.875,abund,1.462397997898956,Abund. (log10)
3.625,att,0.3022364654784399,Att.
3.625,ta_eve_1,0.7545530765948153,Tax. evenness
3.625,mo_grey_mean,0.46324452098317087,Grey mean
3.625,abund,1.6020599913279623,Abund. (log10)
22.125,att,0.3065027725495739,Att.
22.125,ta_eve_1,0.908199139179337,Tax. evenness
22.125,mo_grey_mean,2.1576142255165633,Grey mean
22.125,abund,1.1760912590556813,Abund. (log10)
22.375,att,0.30670701329851907,Att.
22.375,ta_eve_1,0.8434170505169085,Tax. evenness
22.375,mo_grey_mean,0.6160228186675711,Grey mean
22.375,abund,1.1139433523068367,Abund. (log10)
24.375,att,0.3004712093660107,Att.
24.375,ta_eve_1,0.7609643893089039,Tax. evenness
24.375,mo_grey_mean,0.7387033153405856,Grey mean
24.375,abund,1.4471580313422192,Abund. (log10)
25.125,att,0.29020245635696196,Att.
25.125,ta_eve_1,0.875603421603962,Tax. evenness
25.125,mo_grey_mean,0.2213058575541704,Grey mean
25.125,abund,1.0413926851582251,Abund. (log10)
25.375,att,0.28692151031986624,Att.
25.375,ta_eve_1,0.4183895931106297,Tax. evenness
25.375,mo_grey_mean,-0.11832931329167999,Grey mean
25.375,abund,1.146128035678238,Abund. (log10)
22.875,att,0.30111728828566897,Att.
22.875,ta_eve_1,0.8541799302699571,Tax. evenness
22.875,mo_grey_mean,0.7947978589758911,Grey mean
22.875,abund,1.1139433523068367,Abund. (log10)
24.125,att,0.2980912190565461,Att.
24.125,ta_eve_1,0.8340791043549587,Tax. evenness
24.125,mo_grey_mean,1.6755846137972608,Grey mean
24.125,abund,1.0413926851582251,Abund. (log10)
24.375,att,0.2966976779747791,Att.
24.375,ta_eve_1,0.9049756188698915,Tax. evenness
24.375,mo_grey_mean,1.468535216080381,Grey mean
24.375,abund,1.0791812460476249,Abund. (log10)
22.625,att,0.30463045229259966,Att.
22.625,ta_eve_1,0.8657945882721861,Tax. evenness
22.625,mo_grey_mean,1.4044976090039238,Grey mean
22.625,abund,1.2304489213782739,Abund. (log10)
24.125,att,0.29620704513617224,Att.
24.125,ta_eve_1,0.8659022889077472,Tax. evenness
24.125,mo_grey_mean,1.332078266896286,Grey mean
24.125,abund,1.3222192947339193,Abund. (log10)
24.125,att,0.2939898997810887,Att.
24.125,ta_eve_1,0.9254152588079316,Tax. evenness
24.125,mo_grey_mean,1.2437306997869875,Grey mean
24.125,abund,1.0413926851582251,Abund. (log10)
31.625,att,0.25593185150180153,Att.
31.625,ta_eve_1,0.7420825185442862,Tax. evenness
31.625,mo_grey_mean,0.4509999098011216,Grey mean
31.625,abund,1.255272505103306,Abund. (log10)
31.625,att,0.2559151631452616,Att.
31.625,ta_eve_1,0.7320272596830097,Tax. evenness
31.625,mo_grey_mean,1.5476346426168857,Grey mean
31.625,abund,1.2304489213782739,Abund. (log10)
23.875,att,0.2876048317388229,Att.
23.875,ta_eve_1,0.9807218243548427,Tax. evenness
23.875,mo_grey_mean,1.488640162390097,Grey mean
23.875,abund,1.146128035678238,Abund. (log10)
-18.375,att,0.3391660896303768,Att.
-18.375,ta_eve_1,0.6032688449739659,Tax. evenness
-18.375,mo_grey_mean,-1.8433178932632055,Grey mean
-18.375,abund,1.0413926851582251,Abund. (log10)
-47.875,att,0.513406157736995,Att.
-47.875,ta_eve_1,0.5719184581164657,Tax. evenness
-47.875,mo_grey_mean,1.838515798229748,Grey mean
-47.875,abund,1.7323937598229686,Abund. (log10)
-48.125,att,0.525316430636858,Att.
-48.125,ta_eve_1,0.3498302934062591,Tax. evenness
-48.125,mo_grey_mean,1.4758164668995157,Grey mean
-48.125,abund,2.0839801289293933,Abund. (log10)
-47.875,att,0.5028557859322142,Att.
-47.875,ta_eve_1,0.29051969546015105,Tax. evenness
-47.875,mo_grey_mean,1.774805230074581,Grey mean
-47.875,abund,1.6720978579357175,Abund. (log10)
-48.125,att,0.5281674249906945,Att.
-48.125,ta_eve_1,0.30470682012941624,Tax. evenness
-48.125,mo_grey_mean,1.487759561039232,Grey mean
-48.125,abund,1.8260748027008264,Abund. (log10)
-48.625,att,0.5655915637366588,Att.
-48.625,ta_eve_1,0.4947670146155176,Tax. evenness
-48.625,mo_grey_mean,0.9201466726117601,Grey mean
-48.625,abund,1.9395192526186185,Abund. (log10)
48.875,att,0.41031586379284274,Att.
48.875,ta_eve_1,0.7311465592089442,Tax. evenness
48.875,mo_grey_mean,-1.406938631142855,Grey mean
48.875,abund,1.3979400086720377,Abund. (log10)
49.125,att,0.40584227465950745,Att.
49.125,ta_eve_1,0.7307779141748316,Tax. evenness
49.125,mo_grey_mean,-2.2709027585829435,Grey mean
49.125,abund,1.728933227713462,Abund. (log10)
-48.125,att,0.5317853240098865,Att.
-48.125,ta_eve_1,0.43521745995837363,Tax. evenness
-48.125,mo_grey_mean,0.857453409766429,Grey mean
-48.125,abund,2.0086001717619175,Abund. (log10)
48.875,att,0.41124577650820693,Att.
48.875,ta_eve_1,0.6764402888226365,Tax. evenness
48.875,mo_grey_mean,-2.1869277538554477,Grey mean
48.875,abund,1.7323937598229686,Abund. (log10)
54.375,att,0.37651984725443594,Att.
54.375,ta_eve_1,0.8809997832110934,Tax. evenness
54.375,mo_grey_mean,-1.1516147233533482,Grey mean
54.375,abund,1.146128035678238,Abund. (log10)
54.625,att,0.3773430586452169,Att.
54.625,ta_eve_1,0.7958224004869952,Tax. evenness
54.625,mo_grey_mean,-1.845019602045221,Grey mean
54.625,abund,1.6170003411208989,Abund. (log10)
18.125,att,0.4128981127945947,Att.
18.125,ta_eve_1,0.43908465886218195,Tax. evenness
18.125,mo_grey_mean,-1.0170473135812956,Grey mean
18.125,abund,2.361727836017593,Abund. (log10)
54.625,att,0.37923322082958616,Att.
54.625,ta_eve_1,0.7361626358910907,Tax. evenness
54.625,mo_grey_mean,-1.596506662989512,Grey mean
54.625,abund,1.6334684555795864,Abund. (log10)
23.125,att,0.2919316593296837,Att.
23.125,ta_eve_1,0.858874523601202,Tax. evenness
23.125,mo_grey_mean,1.0736248185425363,Grey mean
23.125,abund,1.3010299956639813,Abund. (log10)
23.125,att,0.29150972707655676,Att.
23.125,ta_eve_1,0.804088797998815,Tax. evenness
23.125,mo_grey_mean,1.0544388601415955,Grey mean
23.125,abund,1.3222192947339193,Abund. (log10)
18.125,att,0.4094745822036598,Att.
18.125,ta_eve_1,0.5366235243209663,Tax. evenness
18.125,mo_grey_mean,-1.093949871799136,Grey mean
18.125,abund,2.2027606873931997,Abund. (log10)
48.625,att,0.4237775156914384,Att.
48.625,ta_eve_1,0.6628594131302787,Tax. evenness
48.625,mo_grey_mean,-1.9654159674118545,Grey mean
48.625,abund,1.7075701760979363,Abund. (log10)
17.875,att,0.41039669550399027,Att.
17.875,ta_eve_1,0.6393799010468871,Tax. evenness
17.875,mo_grey_mean,-1.3437491105684083,Grey mean
17.875,abund,1.9822712330395684,Abund. (log10)
18.125,att,0.41182374821565265,Att.
18.125,ta_eve_1,0.5546882854030398,Tax. evenness
18.125,mo_grey_mean,-1.4266155560540235,Grey mean
18.125,abund,2.1367205671564067,Abund. (log10)
19.625,att,0.40574804397615216,Att.
19.625,ta_eve_1,0.5644661475177964,Tax. evenness
19.625,mo_grey_mean,-1.2223557367332218,Grey mean
19.625,abund,1.515211304327802,Abund. (log10)
23.125,att,0.3834369826090467,Att.
23.125,ta_eve_1,0.46774196540641344,Tax. evenness
23.125,mo_grey_mean,-1.1514513114034206,Grey mean
23.125,abund,2.3944516808262164,Abund. (log10)
-8.875,att,0.33415393081917405,Att.
-8.875,ta_eve_1,0.7906895466179648,Tax. evenness
-8.875,mo_grey_mean,2.0334714827844533,Grey mean
-8.875,abund,1.0413926851582251,Abund. (log10)
10.875,att,0.3952846349129943,Att.
10.875,ta_eve_1,0.44447546608498867,Tax. evenness
10.875,mo_grey_mean,0.3138955076606157,Grey mean
10.875,abund,2.1818435879447726,Abund. (log10)
-18.125,att,0.3272518400552657,Att.
-18.125,ta_eve_1,0.8617664049205491,Tax. evenness
-18.125,mo_grey_mean,-2.843770973850135,Grey mean
-18.125,abund,1.255272505103306,Abund. (log10)
-20.125,att,0.36302791568896875,Att.
-20.125,ta_eve_1,0.807384025762966,Tax. evenness
-20.125,mo_grey_mean,-2.0294624478639114,Grey mean
-20.125,abund,1.255272505103306,Abund. (log10)
23.125,att,0.3551930782474946,Att.
23.125,ta_eve_1,0.551850095551187,Tax. evenness
23.125,mo_grey_mean,-1.0074997453545582,Grey mean
23.125,abund,2.1094660499520925,Abund. (log10)
17.625,att,0.3960483888286442,Att.
17.625,ta_eve_1,0.750006815044167,Tax. evenness
17.625,mo_grey_mean,-0.9808046153903132,Grey mean
17.625,abund,1.8260748027008264,Abund. (log10)
18.375,att,0.3929335246727171,Att.
18.375,ta_eve_1,0.4964686487019534,Tax. evenness
18.375,mo_grey_mean,-0.8408952566203536,Grey mean
18.375,abund,2.3521825181113627,Abund. (log10)
19.125,att,0.3968779749146631,Att.
19.125,ta_eve_1,0.380197675823712,Tax. evenness
19.125,mo_grey_mean,-0.1795187641254468,Grey mean
19.125,abund,2.7726883546821415,Abund. (log10)
19.875,att,0.40258450399989454,Att.
19.875,ta_eve_1,0.3814537352983423,Tax. evenness
19.875,mo_grey_mean,-0.806711275488362,Grey mean
19.875,abund,2.8662873390841948,Abund. (log10)
20.625,att,0.39860815532702254,Att.
20.625,ta_eve_1,0.5705263470528823,Tax. evenness
20.625,mo_grey_mean,-0.0909975771605799,Grey mean
20.625,abund,2.3774883833761327,Abund. (log10)
21.375,att,0.4014029346903914,Att.
21.375,ta_eve_1,0.5089309319983317,Tax. evenness
21.375,mo_grey_mean,-0.43518820138547504,Grey mean
21.375,abund,2.2430380486862944,Abund. (log10)
22.375,att,0.3821267824960041,Att.
22.375,ta_eve_1,0.4224868445590353,Tax. evenness
22.375,mo_grey_mean,-0.2891478388101367,Grey mean
22.375,abund,2.3560258571931225,Abund. (log10)
10.875,att,0.3948781405196577,Att.
10.875,ta_eve_1,0.7325730017345451,Tax. evenness
10.875,mo_grey_mean,-1.4998294831041363,Grey mean
10.875,abund,1.6232492903979006,Abund. (log10)
11.875,att,0.3956885779978497,Att.
11.875,ta_eve_1,0.6653485545995408,Tax. evenness
11.875,mo_grey_mean,-1.552027742246923,Grey mean
