profile_id,lon_r,lat_r,path_to_img,object_id,lon,lat,datetime,depth,taxon,large_group,pixel_id,case,grey,mean
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64298378.jpg,64298378,-148.648333333333,71.333,2013-09-15T23:56:28Z,23.1,Eumalacostraca,Crustacea,5,Low grey levels,low,190.792019347037
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64255437.jpg,64255437,-148.648333333333,71.333,2013-09-15T23:56:28Z,28.1,Copepoda,Crustacea,5,Low grey levels,low,220.238095238095
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64673815.jpg,64673815,-148.648333333333,71.333,2013-09-15T23:56:28Z,28.1,Copepoda,Crustacea,5,Low grey levels,low,220.184014869888
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64696090.jpg,64696090,-148.648333333333,71.333,2013-09-15T23:56:28Z,52.2,Copepoda,Crustacea,5,Low grey levels,low,218.604127579737
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64257724.jpg,64257724,-148.648333333333,71.333,2013-09-15T23:56:28Z,55.8,Copepoda,Crustacea,5,Low grey levels,low,219.204545454545
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64257790.jpg,64257790,-148.648333333333,71.333,2013-09-15T23:56:28Z,58.5,Copepoda,Crustacea,5,Low grey levels,low,200.897196261682
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64709430.jpg,64709430,-148.648333333333,71.333,2013-09-15T23:56:28Z,67.1,Copepoda,Crustacea,5,Low grey levels,low,221.921875
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64257728.jpg,64257728,-148.648333333333,71.333,2013-09-15T23:56:28Z,86.9,Copepoda,Crustacea,5,Low grey levels,low,201.78453038674
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64651474.jpg,64651474,-148.648333333333,71.333,2013-09-15T23:56:28Z,91.8,Copepoda,Crustacea,5,Low grey levels,low,208.601374570447
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64744830.jpg,64744830,-148.648333333333,71.333,2013-09-15T23:56:28Z,109.2,other Rhizaria,Rhizaria,5,Low grey levels,low,224.079365079365
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64698685.jpg,64698685,-148.648333333333,71.333,2013-09-15T23:56:28Z,145.8,Copepoda,Crustacea,5,Low grey levels,low,213.652542372881
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64256357.jpg,64256357,-148.648333333333,71.333,2013-09-15T23:56:28Z,150.5,Ostracoda,Crustacea,5,Low grey levels,low,163.552123552124
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64083495.jpg,64083495,-148.648333333333,71.333,2013-09-15T23:56:28Z,162.4,Annelida,Other,5,Low grey levels,low,205.663414634146
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64200168.jpg,64200168,-148.648333333333,71.333,2013-09-15T23:56:28Z,166.9,Copepoda,Crustacea,5,Low grey levels,low,225.867469879518
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64252026.jpg,64252026,-148.648333333333,71.333,2013-09-15T23:56:28Z,187,Copepoda,Crustacea,5,Low grey levels,low,194.714285714286
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64713045.jpg,64713045,-148.648333333333,71.333,2013-09-15T23:56:28Z,208.3,Copepoda,Crustacea,5,Low grey levels,low,230.985294117647
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64099976.jpg,64099976,-148.648333333333,71.333,2013-09-15T23:56:28Z,209.2,Copepoda,Crustacea,5,Low grey levels,low,219.253164556962
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64696543.jpg,64696543,-148.648333333333,71.333,2013-09-15T23:56:28Z,352.1,Copepoda,Crustacea,5,Low grey levels,low,221.404494382022
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64281854.jpg,64281854,-148.648333333333,71.333,2013-09-15T23:56:28Z,389.6,Ostracoda,Crustacea,5,Low grey levels,low,203.976744186047
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64698680.jpg,64698680,-148.648333333333,71.333,2013-09-15T23:56:28Z,392.8,Copepoda,Crustacea,5,Low grey levels,low,219.013953488372
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64281874.jpg,64281874,-148.648333333333,71.333,2013-09-15T23:56:28Z,400.7,Copepoda,Crustacea,5,Low grey levels,low,215.408602150538
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64256296.jpg,64256296,-148.648333333333,71.333,2013-09-15T23:56:28Z,414.9,Ostracoda,Crustacea,5,Low grey levels,low,156.374558303887
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64482665.jpg,64482665,-148.648333333333,71.333,2013-09-15T23:56:28Z,415,Ostracoda,Crustacea,5,Low grey levels,low,229.436170212766
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64698687.jpg,64698687,-148.648333333333,71.333,2013-09-15T23:56:28Z,426.7,Copepoda,Crustacea,5,Low grey levels,low,219.283018867925
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64284320.jpg,64284320,-148.648333333333,71.333,2013-09-15T23:56:28Z,434.5,Ostracoda,Crustacea,5,Low grey levels,low,164.811023622047
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64689547.jpg,64689547,-148.648333333333,71.333,2013-09-15T23:56:28Z,488.9,Phaeodaria,Rhizaria,5,Low grey levels,low,223.628571428571
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64178901.jpg,64178901,-148.648333333333,71.333,2013-09-15T23:56:28Z,508.9,Copepoda,Crustacea,5,Low grey levels,low,210.95041322314
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64483246.jpg,64483246,-148.648333333333,71.333,2013-09-15T23:56:28Z,530.4,Ostracoda,Crustacea,5,Low grey levels,low,163.623255813953
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64281851.jpg,64281851,-148.648333333333,71.333,2013-09-15T23:56:28Z,545,Copepoda,Crustacea,5,Low grey levels,low,217.450980392157
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64256102.jpg,64256102,-148.648333333333,71.333,2013-09-15T23:56:28Z,545.6,Copepoda,Crustacea,5,Low grey levels,low,213.477815699659
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64720669.jpg,64720669,-148.648333333333,71.333,2013-09-15T23:56:28Z,584.1,Ostracoda,Crustacea,5,Low grey levels,low,185.5
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64482755.jpg,64482755,-148.648333333333,71.333,2013-09-15T23:56:28Z,594.6,Ostracoda,Crustacea,5,Low grey levels,low,180.459677419355
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64257848.jpg,64257848,-148.648333333333,71.333,2013-09-15T23:56:28Z,608.4,Copepoda,Crustacea,5,Low grey levels,low,222.651828298887
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64697244.jpg,64697244,-148.648333333333,71.333,2013-09-15T23:56:28Z,617.9,Copepoda,Crustacea,5,Low grey levels,low,221.624489795918
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64663797.jpg,64663797,-148.648333333333,71.333,2013-09-15T23:56:28Z,619,Copepoda,Crustacea,5,Low grey levels,low,164.405405405405
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64722920.jpg,64722920,-148.648333333333,71.333,2013-09-15T23:56:28Z,650.9,Copepoda,Crustacea,5,Low grey levels,low,185.110655737705
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64749900.jpg,64749900,-148.648333333333,71.333,2013-09-15T23:56:28Z,759.9,Copepoda,Crustacea,5,Low grey levels,low,191.549019607843
45596,-148.625,71.375,~/Documents/Data/UVP5/images/45596/64483657.jpg,64483657,-148.648333333333,71.333,2013-09-15T23:56:28Z,811.8,Copepoda,Crustacea,5,Low grey levels,low,135.174114021572
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734266.jpg,3734266,-152.00017,21.50017,2015-05-11T01:37:33Z,6.8,other Crustacea,Crustacea,1,Low grey levels,low,225.13
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734268.jpg,3734268,-152.00017,21.50017,2015-05-11T01:37:33Z,10.4,Chaetognatha,Other,1,Low grey levels,low,232.86
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734272.jpg,3734272,-152.00017,21.50017,2015-05-11T01:37:33Z,14,other Crustacea,Crustacea,1,Low grey levels,low,210.76
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734279.jpg,3734279,-152.00017,21.50017,2015-05-11T01:37:33Z,15.5,Acantharea,Rhizaria,1,Low grey levels,low,227.94
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734280.jpg,3734280,-152.00017,21.50017,2015-05-11T01:37:33Z,16.4,other Crustacea,Crustacea,1,Low grey levels,low,221.25
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734302.jpg,3734302,-152.00017,21.50017,2015-05-11T01:37:33Z,41.6,Acantharea,Rhizaria,1,Low grey levels,low,226.81
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734309.jpg,3734309,-152.00017,21.50017,2015-05-11T01:37:33Z,49.9,Phaeodaria,Rhizaria,1,Low grey levels,low,220.15
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734315.jpg,3734315,-152.00017,21.50017,2015-05-11T01:37:33Z,58.9,Phaeodaria,Rhizaria,1,Low grey levels,low,226.02
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734321.jpg,3734321,-152.00017,21.50017,2015-05-11T01:37:33Z,61.8,Acantharea,Rhizaria,1,Low grey levels,low,221.11
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734337.jpg,3734337,-152.00017,21.50017,2015-05-11T01:37:33Z,74,other Crustacea,Crustacea,1,Low grey levels,low,231.52
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734346.jpg,3734346,-152.00017,21.50017,2015-05-11T01:37:33Z,79.4,other Crustacea,Crustacea,1,Low grey levels,low,198.49
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734418.jpg,3734418,-152.00017,21.50017,2015-05-11T01:37:33Z,241.5,other Crustacea,Crustacea,1,Low grey levels,low,184.11
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734437.jpg,3734437,-152.00017,21.50017,2015-05-11T01:37:33Z,279.4,Appendicularia,Gelatinous,1,Low grey levels,low,206.49
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734438.jpg,3734438,-152.00017,21.50017,2015-05-11T01:37:33Z,279.5,Eumalacostraca,Crustacea,1,Low grey levels,low,203.71
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734439.jpg,3734439,-152.00017,21.50017,2015-05-11T01:37:33Z,279.6,other Crustacea,Crustacea,1,Low grey levels,low,202.18
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734440.jpg,3734440,-152.00017,21.50017,2015-05-11T01:37:33Z,279.7,other Crustacea,Crustacea,1,Low grey levels,low,213.58
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734455.jpg,3734455,-152.00017,21.50017,2015-05-11T01:37:33Z,331.7,other Crustacea,Crustacea,1,Low grey levels,low,209.5
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734468.jpg,3734468,-152.00017,21.50017,2015-05-11T01:37:33Z,382.5,Phaeodaria,Rhizaria,1,Low grey levels,low,213.49
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734469.jpg,3734469,-152.00017,21.50017,2015-05-11T01:37:33Z,382.6,Phaeodaria,Rhizaria,1,Low grey levels,low,214.13
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734470.jpg,3734470,-152.00017,21.50017,2015-05-11T01:37:33Z,382.7,Phaeodaria,Rhizaria,1,Low grey levels,low,216
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734471.jpg,3734471,-152.00017,21.50017,2015-05-11T01:37:33Z,382.8,Phaeodaria,Rhizaria,1,Low grey levels,low,215.81
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734478.jpg,3734478,-152.00017,21.50017,2015-05-11T01:37:33Z,397.6,Eumalacostraca,Crustacea,1,Low grey levels,low,222.82
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734512.jpg,3734512,-152.00017,21.50017,2015-05-11T01:37:33Z,611.4,Phaeodaria,Rhizaria,1,Low grey levels,low,223.8
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734516.jpg,3734516,-152.00017,21.50017,2015-05-11T01:37:33Z,638.7,Chaetognatha,Other,1,Low grey levels,low,211.28
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734533.jpg,3734533,-152.00017,21.50017,2015-05-11T01:37:33Z,728.9,other Crustacea,Crustacea,1,Low grey levels,low,198.02
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734539.jpg,3734539,-152.00017,21.50017,2015-05-11T01:37:33Z,747.9,Copepoda,Crustacea,1,Low grey levels,low,200.51
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734541.jpg,3734541,-152.00017,21.50017,2015-05-11T01:37:33Z,780.1,other Crustacea,Crustacea,1,Low grey levels,low,199.77
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734613.jpg,3734613,-152.00017,21.50017,2015-05-11T01:37:33Z,1625.4,Copepoda,Crustacea,1,Low grey levels,low,213.05
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734690.jpg,3734690,-152.00017,21.50017,2015-05-11T01:37:33Z,3073.7,Phaeodaria,Rhizaria,1,Low grey levels,low,222.6
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734694.jpg,3734694,-152.00017,21.50017,2015-05-11T01:37:33Z,3115.4,other Collodaria,Rhizaria,1,Low grey levels,low,224.22
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734838.jpg,3734838,-152.00017,21.50017,2015-05-11T01:37:33Z,5138,other Hydrozoa,Gelatinous,1,Low grey levels,low,220.85
2291,-152.125,21.625,~/Documents/Data/UVP5/images/2291/3734872.jpg,3734872,-152.00017,21.50017,2015-05-11T01:37:33Z,5454.8,Copepoda,Crustacea,1,Low grey levels,low,197.84
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595379.jpg,63595379,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,9,colonial Collodaria,Rhizaria,7,Low grey levels,low,234.66
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595381.jpg,63595381,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,9.1,colonial Collodaria,Rhizaria,7,Low grey levels,low,227.83
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595415.jpg,63595415,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,20.5,Copepoda,Crustacea,7,Low grey levels,low,221.38
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595453.jpg,63595453,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,35.2,other Hydrozoa,Gelatinous,7,Low grey levels,low,221.37
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595460.jpg,63595460,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,37.8,other Hydrozoa,Gelatinous,7,Low grey levels,low,223.04
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595462.jpg,63595462,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,37.9,other Hydrozoa,Gelatinous,7,Low grey levels,low,229.49
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595482.jpg,63595482,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,43.7,other Collodaria,Rhizaria,7,Low grey levels,low,225.7
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595518.jpg,63595518,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,50.6,Eumalacostraca,Crustacea,7,Low grey levels,low,228.15
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595551.jpg,63595551,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,58.9,other Crustacea,Crustacea,7,Low grey levels,low,227.52
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595552.jpg,63595552,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,58.9,other Crustacea,Crustacea,7,Low grey levels,low,227.25
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595555.jpg,63595555,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,61.1,Eumalacostraca,Crustacea,7,Low grey levels,low,219.28
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595560.jpg,63595560,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,62.7,Eumalacostraca,Crustacea,7,Low grey levels,low,218.25
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595561.jpg,63595561,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,62.7,other Crustacea,Crustacea,7,Low grey levels,low,226.77
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595569.jpg,63595569,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,63.9,other Rhizaria,Rhizaria,7,Low grey levels,low,232.12
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595576.jpg,63595576,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,64.8,Eumalacostraca,Crustacea,7,Low grey levels,low,221.08
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595601.jpg,63595601,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,70.8,Eumalacostraca,Crustacea,7,Low grey levels,low,215.46
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595606.jpg,63595606,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,72.1,colonial Collodaria,Rhizaria,7,Low grey levels,low,233.06
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595617.jpg,63595617,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,76.7,Ctenophora,Gelatinous,7,Low grey levels,low,219.68
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595621.jpg,63595621,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,76.9,Ostracoda,Crustacea,7,Low grey levels,low,201.05
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595622.jpg,63595622,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,76.9,Chaetognatha,Other,7,Low grey levels,low,230.43
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595638.jpg,63595638,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,84.9,Copepoda,Crustacea,7,Low grey levels,low,218.65
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595642.jpg,63595642,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,88.5,Phaeodaria,Rhizaria,7,Low grey levels,low,231.6
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595650.jpg,63595650,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,95.6,Acantharea,Rhizaria,7,Low grey levels,low,221.62
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595658.jpg,63595658,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,101.1,other Hydrozoa,Gelatinous,7,Low grey levels,low,230.98
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595659.jpg,63595659,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,102.9,Ostracoda,Crustacea,7,Low grey levels,low,187.58
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595661.jpg,63595661,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,104.5,Phaeodaria,Rhizaria,7,Low grey levels,low,214.23
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595662.jpg,63595662,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,105,Eumalacostraca,Crustacea,7,Low grey levels,low,214.71
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595689.jpg,63595689,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,121.2,Eumalacostraca,Crustacea,7,Low grey levels,low,186.18
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595694.jpg,63595694,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,123,Eumalacostraca,Crustacea,7,Low grey levels,low,220.54
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595696.jpg,63595696,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,123.4,other Mollusca,Mollusca,7,Low grey levels,low,191.27
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595698.jpg,63595698,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,125.5,Eumalacostraca,Crustacea,7,Low grey levels,low,156.55
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595701.jpg,63595701,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,126,Eumalacostraca,Crustacea,7,Low grey levels,low,194.99
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595708.jpg,63595708,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,128,Eumalacostraca,Crustacea,7,Low grey levels,low,216.85
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595709.jpg,63595709,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,128.2,Eumalacostraca,Crustacea,7,Low grey levels,low,217.66
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595711.jpg,63595711,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,128.8,other Crustacea,Crustacea,7,Low grey levels,low,191.36
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595713.jpg,63595713,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,129.4,Eumalacostraca,Crustacea,7,Low grey levels,low,194.81
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595714.jpg,63595714,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,129.4,Eumalacostraca,Crustacea,7,Low grey levels,low,174.96
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595718.jpg,63595718,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,129.7,Eumalacostraca,Crustacea,7,Low grey levels,low,169.09
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595723.jpg,63595723,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,131.3,Eumalacostraca,Crustacea,7,Low grey levels,low,207.38
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595724.jpg,63595724,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,131.7,Eumalacostraca,Crustacea,7,Low grey levels,low,194.62
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595730.jpg,63595730,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,133.3,Eumalacostraca,Crustacea,7,Low grey levels,low,202.51
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595735.jpg,63595735,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,134,Eumalacostraca,Crustacea,7,Low grey levels,low,178.77
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595736.jpg,63595736,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,134,other Crustacea,Crustacea,7,Low grey levels,low,206.12
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595743.jpg,63595743,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,134.2,other Crustacea,Crustacea,7,Low grey levels,low,214.97
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595744.jpg,63595744,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,134.2,Eumalacostraca,Crustacea,7,Low grey levels,low,170.11
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595748.jpg,63595748,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,135.1,Eumalacostraca,Crustacea,7,Low grey levels,low,187.69
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595750.jpg,63595750,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,135.6,Eumalacostraca,Crustacea,7,Low grey levels,low,186.4
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595755.jpg,63595755,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,135.8,Eumalacostraca,Crustacea,7,Low grey levels,low,186.15
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595761.jpg,63595761,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,136.8,Eumalacostraca,Crustacea,7,Low grey levels,low,177.26
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595762.jpg,63595762,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,137.1,Eumalacostraca,Crustacea,7,Low grey levels,low,198.04
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595765.jpg,63595765,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,137.9,Eumalacostraca,Crustacea,7,Low grey levels,low,202.5
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595766.jpg,63595766,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,137.9,Eumalacostraca,Crustacea,7,Low grey levels,low,172.39
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595768.jpg,63595768,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,138.1,Eumalacostraca,Crustacea,7,Low grey levels,low,168.32
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595770.jpg,63595770,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,138.1,Eumalacostraca,Crustacea,7,Low grey levels,low,165.19
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595772.jpg,63595772,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,138.4,Eumalacostraca,Crustacea,7,Low grey levels,low,183.46
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595774.jpg,63595774,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,138.8,Eumalacostraca,Crustacea,7,Low grey levels,low,201.92
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595775.jpg,63595775,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,138.8,other Crustacea,Crustacea,7,Low grey levels,low,156.92
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595782.jpg,63595782,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,139.5,other Crustacea,Crustacea,7,Low grey levels,low,185.49
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595785.jpg,63595785,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,139.7,Eumalacostraca,Crustacea,7,Low grey levels,low,201.49
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595786.jpg,63595786,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,139.9,Eumalacostraca,Crustacea,7,Low grey levels,low,177.38
44815,-70.875,-24.875,~/Documents/Data/UVP5/images/44815/63595789.jpg,63595789,-70.8343333333333,-24.9988333333333,2017-03-04T07:13:37Z,140.5,Eumalacostraca,Crustacea,7,Low grey levels,low,223.33
